Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin %,Total Revenue,Profit Margin Category
7709,EMEA-2020-139542,2020-10-25,20201025,Keith Morrison,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Data Smasher,8VGG29FHAX,40.776,3,0.2,0.5097,1.25,122.328,Low Profit
7710,EMEA-2020-139542,2020-10-25,20201025,Keith Morrison,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,ContactMatcher,UG32MIBEVR,13.698,3,0.7,-9.5886,-70.0,41.094,Loss
7711,AMER-2021-142811,2021-04-02,20210402,Kevin Morrison,Chile,Antofagasta,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,P2M3GDKVX9,87.8,5,0.2,32.925,37.5,439.0,High Profit
7712,EMEA-2023-139353,2023-10-29,20231029,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,SaaS Connector Pack,Q42WFJ1GWQ,77.952,3,0.2,15.5904,20.0,233.856,Medium Profit
7713,EMEA-2023-139353,2023-10-29,20231029,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Marketing Suite - Gold,IWV5WYZCYD,147.184,2,0.2,-29.4368,-20.0,294.368,Loss
7714,EMEA-2023-139353,2023-10-29,20231029,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Support,DQBGPOWQXL,47.952,3,0.2,16.1838,33.75,143.856,High Profit
7715,AMER-2020-150203,2020-12-05,20201205,Gordon Jackson,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,SMB,OneView,UPLICFBF3Y,250.26,6,0.0,72.5754,29.000000000000004,1501.56,Medium Profit
7716,EMEA-2023-101518,2023-11-04,20231104,Cameron Bower,France,Paris,EMEA,EU-WEST,Toyota Motor,1087,Manufacturing,SMB,Data Smasher,LG8WFLFT4H,40.776,3,0.2,0.5097,1.25,122.328,Low Profit
7717,EMEA-2021-149636,2021-01-06,20210106,Lisa Lee,Russia,St Petersburg,EMEA,EU-EAST,Boeing,1014,Manufacturing,Strategic,Support,I6E695RG3B,29.6,5,0.2,9.25,31.25,148.0,High Profit
7718,EMEA-2021-149636,2021-01-06,20210106,Lisa Lee,Russia,St Petersburg,EMEA,EU-EAST,Boeing,1014,Manufacturing,Strategic,ContactMatcher,6IQA02MXNL,1.938,2,0.7,-1.3566,-70.0,3.876,Loss
7719,AMER-2023-146213,2023-09-10,20230910,Molly Rutherford,United States,New York City,AMER,NAMER,PepsiCo,1073,Consumer Products,Strategic,Data Smasher,MH01147A3F,159.96,4,0.0,51.1872,31.999999999999996,639.84,High Profit
7720,EMEA-2021-108588,2021-01-05,20210105,Nathan McGrath,United Kingdom,London,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,ChatBot Plugin,OTFSKOH6ZL,59.52,3,0.0,15.4752,25.999999999999996,178.56,Medium Profit
7721,EMEA-2021-108588,2021-01-05,20210105,Nathan McGrath,United Kingdom,London,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,SaaS Connector Pack - Gold,J3X7Z17ZK4,17.48,2,0.0,8.2156,47.0,34.96,High Profit
7722,EMEA-2021-108588,2021-01-05,20210105,Nathan McGrath,United Kingdom,London,EMEA,UKIR,Pfizer,1074,Healthcare,Strategic,ContactMatcher,XCVZQFYE3K,13.168,2,0.2,4.6088,35.0,26.336,High Profit
7723,AMER-2023-138086,2023-04-17,20230417,Stewart May,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Enterprise,OneView,C8X97COQ1U,40.74,3,0.0,12.222,30.0,122.22,Medium Profit
7724,APJ-2021-139374,2021-09-10,20210910,Luke Rutherford,Japan,Chiba,APJ,JAPN,Safeway,1079,Retail,Strategic,FinanceHub,QGM9PROSAH,179.886,1,0.3,-2.5698,-1.4285714285714286,179.886,Loss
7725,AMER-2022-113978,2022-09-26,20220926,Austin Randall,Mexico,Tijuana,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,OneView,BG845DX07S,286.256,1,0.2,17.891,6.25,286.256,Low Profit
7726,AMER-2022-113978,2022-09-26,20220926,Austin Randall,Mexico,Tijuana,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Marketing Suite - Gold,KHHS9C4U28,24.224,2,0.2,-4.8448,-20.0,48.448,Loss
7727,AMER-2022-113978,2022-09-26,20220926,Austin Randall,Mexico,Tijuana,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Marketing Suite - Gold,4Z6OO8ZHMZ,331.536,3,0.2,-82.884,-25.0,994.608,Loss
7728,EMEA-2021-150231,2021-03-16,20210316,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,JASO0W5INF,17.52,3,0.0,6.3072,36.0,52.56,High Profit
7729,APJ-2022-106915,2022-11-27,20221127,Julian Morrison,Japan,Shizuoka,APJ,JAPN,FedEx,1036,Transportation,SMB,ChatBot Plugin,9JYIDRS79N,17.856,4,0.2,4.2408,23.75,71.424,Medium Profit
7730,EMEA-2022-109260,2022-09-27,20220927,Diane Metcalfe,Germany,Munich,EMEA,EU-WEST,Itochu,1032,Finance,Enterprise,Data Smasher,F4ZX4KO3SL,431.976,3,0.2,-75.5958,-17.5,1295.9279999999999,Loss
7731,AMER-2023-104850,2023-06-14,20230614,Paul MacDonald,Canada,Toronto,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,FinanceHub,N162FXR3QU,291.136,4,0.2,-25.4744,-8.75,1164.544,Loss
7732,APJ-2023-140508,2023-09-19,20230919,Joe Wallace,Japan,Aichi,APJ,JAPN,Nissan Motor,1098,Transportation,Enterprise,SaaS Connector Pack - Gold,EAUZ0DJ4W1,114.848,4,0.2,35.89,31.25,459.392,High Profit
7733,APJ-2023-143294,2023-06-03,20230603,Una Poole,Japan,Tokyo,APJ,JAPN,Exxon Mobil,1034,Energy,SMB,Support,ODJF6JSUTZ,10.688,2,0.2,3.7408,35.0,21.376,High Profit
7734,AMER-2022-165673,2022-05-16,20220516,Gabrielle Russell,Mexico,Toluca,AMER,LATAM,Engie,1062,Energy,SMB,Support,Y432OGQ634,15.232,4,0.2,5.5216,36.25000000000001,60.928,High Profit
7735,AMER-2023-134418,2023-09-16,20230916,Jonathan Brown,Canada,Toronto,AMER,NAMER,Oracle,1072,Tech,SMB,ChatBot Plugin,053V151CVS,12.42,3,0.0,5.2164,42.00000000000001,37.26,High Profit
7736,AMER-2022-106313,2022-08-23,20220823,Thomas Ross,Canada,Toronto,AMER,NAMER,McKesson,1063,Consumer Products,Strategic,Support,OZ0GNH2JLG,19.44,3,0.0,9.3312,48.00000000000001,58.32000000000001,High Profit
7737,EMEA-2020-105872,2020-05-30,20200530,Alison Howard,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,SMB,ContactMatcher,COSV4WC8ES,70.368,4,0.2,26.388,37.50000000000001,281.472,High Profit
7738,EMEA-2023-108287,2023-12-19,20231219,Rebecca Mackay,Sweden,Stockholm,EMEA,NOR,Costco Wholesale,1025,Retail,SMB,ChatBot Plugin,FWBG7ZQZYW,12.672,9,0.2,1.4256,11.249999999999998,114.048,Medium Profit
7739,APJ-2023-141103,2023-07-31,20230731,Austin Stewart,China,Beijing,APJ,APAC,Ford Motor,1009,Manufacturing,SMB,Site Analytics,8Z5I5MIZD6,89.95,5,0.0,43.176,48.0,449.75,High Profit
7740,AMER-2020-154781,2020-11-21,20201121,Samantha Paterson,United States,Los Angeles,AMER,NAMER,Home Depot,1047,Retail,Enterprise,Support,0GG6T8JW79,6.58,2,0.0,3.0268,46.0,13.16,High Profit
7741,AMER-2020-154781,2020-11-21,20201121,Samantha Paterson,United States,Los Angeles,AMER,NAMER,Home Depot,1047,Retail,Enterprise,Data Smasher,MUMSBNOE2E,94.99,1,0.0,28.497,30.0,94.99,Medium Profit
7742,AMER-2021-147816,2021-09-24,20210924,Felicity Peake,Chile,Santiago,AMER,LATAM,Procter & Gamble,1077,Consumer Products,SMB,Site Analytics,QRXKWFQOJ0,35.12,2,0.2,13.17,37.5,70.24,High Profit
7743,AMER-2023-105326,2023-08-21,20230821,Leonard Parsons,United States,New York City,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Support,MD9PG3CQ7T,25.92,4,0.0,12.4416,47.99999999999999,103.68,High Profit
7744,EMEA-2022-133613,2022-06-18,20220618,Christopher James,Saudi Arabia,Riyadh,EMEA,MEA,Allstate,1003,Finance,Strategic,ContactMatcher,TESQYL1D4W,7.96,2,0.0,3.7412,47.0,15.92,High Profit
7745,EMEA-2022-133613,2022-06-18,20220618,Christopher James,Saudi Arabia,Riyadh,EMEA,MEA,Allstate,1003,Finance,Strategic,Site Analytics,W7M8XLX152,566.97,3,0.0,153.0819,26.999999999999996,1700.91,Medium Profit
7746,EMEA-2022-133613,2022-06-18,20220618,Christopher James,Saudi Arabia,Riyadh,EMEA,MEA,Allstate,1003,Finance,Strategic,ChatBot Plugin,OMXRZWOI1X,9.84,3,0.0,2.8536,29.000000000000004,29.52,Medium Profit
7747,APJ-2021-109113,2021-12-19,20211219,Thomas Watson,Australia,Sydney,APJ,ANZ,Home Depot,1047,Retail,Enterprise,Data Smasher,FHB3EZICLO,25.488,2,0.2,4.779,18.75,50.976,Medium Profit
7748,EMEA-2021-156153,2021-05-31,20210531,Una Knox,United Kingdom,Newcastle,EMEA,UKIR,Pemex,1058,Energy,Enterprise,Storage,NILTVHEP8F,7.56,6,0.0,0.3024,4.0,45.36,Low Profit
7749,EMEA-2021-133242,2021-06-18,20210618,Kimberly Newman,Spain,Barcelona,EMEA,EU-WEST,Amazon,1004,Tech,SMB,SaaS Connector Pack,NPGLQ6WVZS,60.84,3,0.0,19.4688,32.0,182.52,High Profit
7750,EMEA-2021-133242,2021-06-18,20210618,Kimberly Newman,Spain,Barcelona,EMEA,EU-WEST,Amazon,1004,Tech,SMB,Marketing Suite - Gold,65AMVJE1GS,450.04,2,0.0,58.5052,13.0,900.08,Medium Profit
7751,EMEA-2021-133242,2021-06-18,20210618,Kimberly Newman,Spain,Valencia,EMEA,EU-WEST,Amazon,1004,Tech,SMB,ContactMatcher,HAO69VPSR7,34.6,2,0.0,16.608,48.0,69.2,High Profit
7752,EMEA-2021-133242,2021-06-18,20210618,Kimberly Newman,Spain,Valencia,EMEA,EU-WEST,Amazon,1004,Tech,SMB,Site Analytics,3MAL9LXUDP,467.97,3,0.0,140.391,30.0,1403.91,Medium Profit
7753,EMEA-2021-133242,2021-06-18,20210618,Kimberly Newman,Spain,Valencia,EMEA,EU-WEST,Amazon,1004,Tech,SMB,ContactMatcher,PLAR1FLAK3,33.02,2,0.0,15.8496,48.0,66.04,High Profit
7754,EMEA-2021-158323,2021-11-30,20211130,Rebecca Lambert,Sweden,Gothenburg,EMEA,NOR,Petrobras,1018,Energy,Strategic,SaaS Connector Pack,R6RYR00FPI,17.088,2,0.2,1.068,6.25,34.176,Low Profit
7755,AMER-2021-161795,2021-12-21,20211221,Diana Taylor,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Strategic,ChatBot Plugin,I5L7GVHO7D,3.008,2,0.2,0.3384,11.249999999999998,6.016,Medium Profit
7756,EMEA-2023-100902,2023-11-18,20231118,Carolyn Ross,Sweden,Stockholm,EMEA,NOR,Airbus,1030,Manufacturing,SMB,Support,HJ58X8VG4A,268.24,7,0.2,93.884,35.0,1877.68,High Profit
7757,EMEA-2023-100902,2023-11-18,20231118,Carolyn Ross,Sweden,Stockholm,EMEA,NOR,Airbus,1030,Manufacturing,SMB,Data Smasher,E7YD4NNPM0,431.16,5,0.2,107.79,25.0,2155.8,Medium Profit
7758,EMEA-2023-112844,2023-11-14,20231114,Lisa Lee,United Kingdom,Manchester,EMEA,UKIR,Boeing,1014,Manufacturing,Strategic,Site Analytics,NRVJ9KI5UF,43.6,4,0.0,12.208,27.999999999999996,174.4,Medium Profit
7759,EMEA-2023-112844,2023-11-14,20231114,Lisa Lee,United Kingdom,Manchester,EMEA,UKIR,Boeing,1014,Manufacturing,Strategic,SaaS Connector Pack,MWHZX60W6D,154.95,3,0.0,30.99,20.0,464.84999999999997,Medium Profit
7760,APJ-2022-158925,2022-10-25,20221025,Anna Reid,Japan,Tokyo,APJ,JAPN,China National Petroleum,1023,Energy,Strategic,Support,94JB815UP2,15.552,3,0.2,5.4432,35.0,46.656,High Profit
7761,EMEA-2020-155390,2020-12-06,20201206,Molly MacDonald,South Africa,Cape Town,EMEA,MEA,Toyota Motor,1087,Manufacturing,SMB,Support,BROANN7CL1,42.208,2,0.2,13.7176,32.5,84.416,High Profit
7762,APJ-2023-123071,2023-12-04,20231204,Amelia Martin,Japan,Ibaraki,APJ,JAPN,Walmart,1096,Retail,SMB,Support,J5XXXLH324,10.368,2,0.2,3.6288,35.0,20.736,High Profit
7763,EMEA-2023-156391,2023-09-27,20230927,Thomas Gibson,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,Enterprise,ChatBot Plugin,265Y0CB4JP,2.224,1,0.2,0.556,25.0,2.224,Medium Profit
7764,EMEA-2021-103093,2021-02-03,20210203,Ian McGrath,Finland,Espoo,EMEA,NOR,Apple,1008,Tech,SMB,SaaS Connector Pack - Gold,V4RMQRCOTA,74.52,9,0.0,35.0244,47.0,670.68,High Profit
7765,APJ-2023-118941,2023-08-13,20230813,Chloe Underwood,China,Guangzhou,APJ,APAC,American Express,1005,Finance,Strategic,ChatBot Plugin,MLVO8W9Z46,17.52,3,0.0,5.256,30.000000000000004,52.56,High Profit
7766,APJ-2023-118941,2023-08-13,20230813,Chloe Underwood,China,Guangzhou,APJ,APAC,American Express,1005,Finance,Strategic,FinanceHub,OHP9BUWG1G,1779.9,5,0.0,373.779,21.0,8899.5,Medium Profit
7767,APJ-2023-118941,2023-08-13,20230813,Chloe Underwood,China,Guangzhou,APJ,APAC,American Express,1005,Finance,Strategic,ChatBot Plugin,28PI6VVPQD,219.9,5,0.0,59.373,26.999999999999996,1099.5,Medium Profit
7768,EMEA-2021-169299,2021-08-24,20210824,Colin Glover,Belgium,Brussels,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,ChatBot Plugin,2LX37JJQ9G,7.152,3,0.2,0.7152,10.0,21.456,Low Profit
7769,EMEA-2023-154088,2023-11-13,20231113,Cameron Randall,Germany,Munich,EMEA,EU-WEST,Coca-Cola,1021,Consumer Products,SMB,Support,D7IXHZTP40,26.72,5,0.2,9.352,35.0,133.6,High Profit
7770,AMER-2022-155978,2022-08-02,20220802,Dylan Terry,United States,Columbus,AMER,NAMER,HSBC Holdings,1070,Finance,Strategic,Site Analytics,5JBDMRIGQ0,1039.728,2,0.2,90.9762,8.75,2079.456,Low Profit
7771,AMER-2022-155978,2022-08-02,20220802,Dylan Terry,United States,Columbus,AMER,NAMER,HSBC Holdings,1070,Finance,Strategic,OneView,NMOKPLX30F,45.96,2,0.0,13.788,30.0,91.92,Medium Profit
7772,AMER-2022-108196,2022-11-26,20221126,Faith Campbell,Mexico,Tijuana,AMER,LATAM,Allstate,1003,Finance,SMB,ContactMatcher,HQL2HW7K2U,456.588,2,0.7,-304.392,-66.66666666666666,913.176,Loss
7773,AMER-2022-108196,2022-11-26,20221126,Faith Campbell,Mexico,Tijuana,AMER,LATAM,Allstate,1003,Finance,SMB,Big Ol Database,PM66ENV0DN,4499.985,5,0.7,-6599.978,-146.66666666666669,22499.925,Loss
7774,AMER-2022-108196,2022-11-26,20221126,Faith Campbell,Mexico,Tijuana,AMER,LATAM,Allstate,1003,Finance,SMB,Data Smasher,KB5LJBW30N,59.976,3,0.2,11.9952,20.0,179.928,Medium Profit
7775,AMER-2022-152800,2022-04-14,20220414,Bernadette Black,United States,Los Angeles,AMER,NAMER,United Parcel Service,1090,Transportation,SMB,SaaS Connector Pack - Gold,5HRB0C2J47,6.12,3,0.0,2.8764,47.0,18.36,High Profit
7776,AMER-2020-166961,2020-12-27,20201227,Charles Buckland,United States,Buffalo,AMER,NAMER,Carrefour,1048,Retail,Enterprise,OneView,K5WZUTGIVD,10.98,1,0.0,2.9646,26.999999999999996,10.98,Medium Profit
7777,AMER-2020-166961,2020-12-27,20201227,Charles Buckland,United States,Buffalo,AMER,NAMER,Carrefour,1048,Retail,Enterprise,Storage,Q6C88KL7C4,7.86,3,0.0,3.6156,46.0,23.580000000000002,High Profit
7778,AMER-2020-166961,2020-12-27,20201227,Charles Buckland,United States,Buffalo,AMER,NAMER,Carrefour,1048,Retail,Enterprise,Marketing Suite - Gold,UFBZ4EDIIC,51.45,3,0.0,13.8915,27.0,154.35000000000002,Medium Profit
7779,AMER-2020-166961,2020-12-27,20201227,Charles Buckland,United States,Buffalo,AMER,NAMER,Carrefour,1048,Retail,Enterprise,ContactMatcher,PP1391GUEQ,37.056,3,0.2,13.896,37.50000000000001,111.16799999999999,High Profit
7780,EMEA-2022-139381,2022-04-19,20220419,Joe Hughes,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,OneView,GJLLTZD0H1,203.92,4,0.0,55.0584,27.0,815.68,Medium Profit
7781,EMEA-2022-139381,2022-04-19,20220419,Joe Hughes,Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,Site Analytics,HC6PJ104MI,29.56,4,0.0,7.9812,27.0,118.24,Medium Profit
7782,APJ-2021-132136,2021-03-08,20210308,Ian McGrath,Australia,Sydney,APJ,ANZ,Apple,1008,Tech,SMB,ContactMatcher,RWF6OSYW40,8.568,3,0.8,-14.5656,-170.0,25.704,Loss
7783,EMEA-2022-162236,2022-11-05,20221105,Carol Ball,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,Strategic,Marketing Suite - Gold,4JTP7RXWJR,45.248,2,0.2,3.9592,8.75,90.496,Low Profit
7784,EMEA-2022-162236,2022-11-05,20221105,Carol Ball,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,Strategic,ContactMatcher,3Z9DZDK4RN,876.3,10,0.4,-292.1,-33.333333333333336,8763.0,Loss
7785,EMEA-2022-162236,2022-11-05,20221105,Carol Ball,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,Strategic,Support,WN59V2VY75,185.376,2,0.2,-34.758,-18.75,370.752,Loss
7786,EMEA-2020-111353,2020-11-29,20201129,Lily North,United Kingdom,London,EMEA,UKIR,American Express,1005,Finance,SMB,FinanceHub,2W4RZOO639,25.06,2,0.0,11.7782,47.0,50.12,High Profit
7787,APJ-2022-117037,2022-05-18,20220518,Caroline Gibson,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,SMB,ContactMatcher,YUSC2XP8QE,2.89,1,0.8,-4.7685,-165.0,2.89,Loss
7788,APJ-2022-117037,2022-05-18,20220518,Caroline Gibson,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,SMB,Storage,VBHEM8HH13,7.896,3,0.2,2.4675,31.25,23.688,High Profit
7789,APJ-2022-117037,2022-05-18,20220518,Caroline Gibson,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,SMB,SaaS Connector Pack,YWG1A0VX7E,22.608,3,0.6,-10.1736,-45.0,67.824,Loss
7790,APJ-2022-117037,2022-05-18,20220518,Caroline Gibson,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,SMB,Support,808GN9D46K,30.528,8,0.2,9.54,31.25,244.224,High Profit
7791,EMEA-2023-160801,2023-09-20,20230920,Owen Scott,France,Paris,EMEA,EU-WEST,News Corp.,1071,Misc,Enterprise,ContactMatcher,GK7FAKHVBI,4.842,3,0.7,-3.3894,-70.0,14.526,Loss
7792,APJ-2022-108364,2022-12-20,20221220,Trevor Metcalfe,Australia,Sydney,APJ,ANZ,Nissan Motor,1098,Transportation,Strategic,ContactMatcher,OX6SBQPOZB,1.8,5,0.8,-2.88,-160.0,9.0,Loss
7793,APJ-2023-169362,2023-10-13,20231013,Blake Campbell,Japan,Aichi,APJ,JAPN,AT&T,1010,Communications,Strategic,Data Smasher,P1BCN76S68,39.984,2,0.2,-1.4994,-3.75,79.968,Loss
7794,EMEA-2021-127481,2021-12-12,20211212,Tim Morrison,Israel,Tel Aviv,EMEA,EU-EAST,General Motors,1041,Manufacturing,Strategic,Support,SMG87R5VXC,32.4,5,0.0,15.876,49.0,162.0,High Profit
7795,EMEA-2021-127481,2021-12-12,20211212,Tim Morrison,Israel,Tel Aviv,EMEA,EU-EAST,General Motors,1041,Manufacturing,Strategic,Support,LYXO0HBEZ2,97.88,2,0.0,48.94,50.0,195.76,High Profit
7796,APJ-2021-112711,2021-07-12,20210712,Elizabeth Hughes,Japan,Fukuoka,APJ,JAPN,Enel,1013,Energy,SMB,Site Analytics,B5EKOPS98D,307.168,4,0.2,30.7168,10.0,1228.672,Low Profit
7797,EMEA-2021-145121,2021-10-02,20211002,Irene Duncan,Saudi Arabia,Dhahran,EMEA,MEA,Comcast,1022,Communications,Strategic,ContactMatcher,B74GEFL67J,26.9,5,0.0,13.181,49.0,134.5,High Profit
7798,EMEA-2023-166184,2023-03-25,20230325,Justin Carr,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,SaaS Connector Pack - Gold,HX404YKSX8,47.01,3,0.0,22.0947,47.0,141.03,High Profit
7799,EMEA-2023-166184,2023-03-25,20230325,Justin Carr,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,Site Analytics,XPRJ2I8OU0,469.99,1,0.0,136.2971,28.999999999999996,469.99,Medium Profit
7800,EMEA-2023-166184,2023-03-25,20230325,Justin Carr,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,FinanceHub,ZK87PK3H7D,207.846,3,0.1,2.3094,1.1111111111111112,623.538,Low Profit
7801,EMEA-2023-157413,2023-06-02,20230602,Andrea Hunter,France,Paris,EMEA,EU-WEST,Alphabet,1053,Tech,SMB,Marketing Suite - Gold,NN6JHRTOKC,324.744,3,0.2,-77.1267,-23.75,974.2320000000001,Loss
7802,AMER-2020-143637,2020-03-24,20200324,Carl Miller,United States,Philadelphia,AMER,NAMER,Marathon Petroleum,1061,Energy,SMB,SaaS Connector Pack,614JMU17F7,40.48,2,0.0,14.5728,36.00000000000001,80.96,High Profit
7803,EMEA-2021-102260,2021-09-22,20210922,Liam Young,South Africa,Cape Town,EMEA,MEA,FedEx,1036,Transportation,Enterprise,FinanceHub,6RT7WGHO23,12.0,4,0.2,4.2,35.0,48.0,High Profit
7804,EMEA-2021-102260,2021-09-22,20210922,Liam Young,South Africa,Cape Town,EMEA,MEA,FedEx,1036,Transportation,Enterprise,Marketing Suite - Gold,BFJ44XW3WL,720.064,4,0.2,-63.0056,-8.75,2880.256,Loss
7805,EMEA-2021-102260,2021-09-22,20210922,Liam Young,South Africa,Cape Town,EMEA,MEA,FedEx,1036,Transportation,Enterprise,Marketing Suite - Gold,J2D4H8O0XC,25.424,1,0.2,-4.767,-18.750000000000004,25.424,Loss
7806,EMEA-2021-102260,2021-09-22,20210922,Liam Young,South Africa,Johannesburg,EMEA,MEA,FedEx,1036,Transportation,Enterprise,ChatBot Plugin,HWTRKEMFO3,2.816,2,0.2,0.3168,11.250000000000002,5.632,Medium Profit
7807,EMEA-2021-102260,2021-09-22,20210922,Liam Young,South Africa,Johannesburg,EMEA,MEA,FedEx,1036,Transportation,Enterprise,ContactMatcher,ITVG1DN5V8,3.204,2,0.7,-2.5632,-80.0,6.408,Loss
7808,EMEA-2022-137295,2022-01-08,20220108,Simon Hart,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,SMB,ContactMatcher,HM7EY1WVYS,30.828,7,0.7,-24.6624,-80.0,215.796,Loss
7809,EMEA-2022-137295,2022-01-08,20220108,Simon Hart,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,SMB,ChatBot Plugin,6ZRAXWQHJL,47.616,3,0.2,5.952,12.5,142.848,Medium Profit
7810,EMEA-2022-137295,2022-01-08,20220108,Simon Hart,Sweden,Stockholm,EMEA,NOR,Nestle,1089,Consumer Products,SMB,Site Analytics,IU5BUBSCA8,108.784,2,0.2,10.8784,10.0,217.568,Low Profit
7811,APJ-2022-134334,2022-02-14,20220214,Audrey Hardacre,China,Shenzhen,APJ,APAC,Trafigura Group,1100,Finance,SMB,Support,RASGQE4YTM,4.77,1,0.0,2.1465,45.00000000000001,4.77,High Profit
7812,APJ-2022-134334,2022-02-14,20220214,Audrey Hardacre,China,Shenzhen,APJ,APAC,Trafigura Group,1100,Finance,SMB,ChatBot Plugin,TUK1GHR8VA,7.98,3,0.0,2.0748,26.0,23.94,Medium Profit
7813,APJ-2022-134334,2022-02-14,20220214,Audrey Hardacre,China,Shenzhen,APJ,APAC,Trafigura Group,1100,Finance,SMB,ContactMatcher,KM2INL33VU,550.431,3,0.3,-47.1798,-8.571428571428571,1651.2930000000001,Loss
7814,APJ-2022-134334,2022-02-14,20220214,Audrey Hardacre,China,Shenzhen,APJ,APAC,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,EFOJJP6XM2,10.56,6,0.0,4.6464,43.99999999999999,63.36,High Profit
7815,AMER-2023-109316,2023-06-09,20230609,Lisa Oliver,United States,New York City,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,Marketing Suite,EAQRZF5CT7,1497.666,2,0.15,140.9568,9.411764705882353,2995.332,Low Profit
7816,AMER-2023-109316,2023-06-09,20230609,Lisa Oliver,United States,New York City,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,Site Analytics,BDHKSSI481,17.52,2,0.2,-3.504,-20.0,35.04,Loss
7817,EMEA-2022-138478,2022-10-22,20221022,Rose Dyer,Israel,Tel Aviv,EMEA,EU-EAST,Apple,1008,Tech,Enterprise,ChatBot Plugin,JCBXD4QOM5,113.22,3,0.0,29.4372,26.0,339.65999999999997,Medium Profit
7818,EMEA-2022-138478,2022-10-22,20221022,Rose Dyer,Israel,Tel Aviv,EMEA,EU-EAST,Apple,1008,Tech,Enterprise,Support,03SRTBC1GL,35.88,6,0.0,17.5812,48.99999999999999,215.28000000000003,High Profit
7819,EMEA-2022-138478,2022-10-22,20221022,Rose Dyer,Israel,Tel Aviv,EMEA,EU-EAST,Apple,1008,Tech,Enterprise,ContactMatcher,LFAFOB72SJ,4535.976,3,0.2,1644.2913,36.25000000000001,13607.928,High Profit
7820,AMER-2023-150469,2023-01-27,20230127,Blake Fraser,United States,Los Angeles,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,Storage,G191ABSD05,11.84,8,0.0,5.6832,48.00000000000001,94.72,High Profit
7821,EMEA-2023-152436,2023-12-09,20231209,Una Knox,Norway,Oslo,EMEA,NOR,Pemex,1058,Energy,Enterprise,Marketing Suite - Gold,2BTZW7R9KC,592.74,6,0.0,160.0398,27.0,3556.44,Medium Profit
7822,EMEA-2022-169334,2022-10-22,20221022,Adrian Walker,South Africa,Johannesburg,EMEA,MEA,Amazon,1004,Tech,SMB,Marketing Suite - Gold,AWXZP25KMB,111.672,9,0.2,6.9795,6.25,1005.048,Low Profit
7823,APJ-2020-115413,2020-08-26,20200826,Tracey Dickens,Philippines,Quezon City,APJ,APAC,Mitsubishi,1050,Manufacturing,Enterprise,ChatBot Plugin,P05C8H26QS,8.64,3,0.0,2.5056,28.999999999999996,25.92,Medium Profit
